row_index,sequence_id,record_id,window_start,fs_hz,rpeak_input_0,rpeak_input_1,rpeak_input_2,rpeak_target,rr_input_0_1,rr_input_1_2,rr_prev_to_target,rr_prev_to_target_sec,input_window_start,input_window_end,target_window_start,target_window_end,target_overlap_samples,target_overlap_fraction,input_target_overlap,input_contains_target_rpeak
213,104_00117,104,117,360.0,290119,293292,296521,312298,3173,3229,15777,43.825,290029,296611,312208,312388,0,0.0,False,False
214,104_00118,104,118,360.0,293292,296521,312298,354993,3229,15777,42695,118.59722222222223,293202,312388,354903,355083,0,0.0,False,False
215,104_00119,104,119,360.0,296521,312298,354993,357900,15777,42695,2907,8.075,296431,355083,357810,357990,0,0.0,False,False
216,104_00120,104,120,360.0,312298,354993,357900,360810,42695,2907,2910,8.083333333333334,312208,357990,360720,360900,0,0.0,False,False
217,104_00121,104,121,360.0,354993,357900,360810,375724,2907,2910,14914,41.42777777777778,354903,360900,375634,375814,0,0.0,False,False
218,104_00122,104,122,360.0,357900,360810,375724,378378,2910,14914,2654,7.372222222222222,357810,375814,378288,378468,0,0.0,False,False
219,104_00123,104,123,360.0,360810,375724,378378,381286,14914,2654,2908,8.077777777777778,360720,378468,381196,381376,0,0.0,False,False
220,104_00124,104,124,360.0,375724,378378,381286,383891,2654,2908,2605,7.236111111111111,375634,381376,383801,383981,0,0.0,False,False
221,104_00125,104,125,360.0,378378,381286,383891,401149,2908,2605,17258,47.93888888888889,378288,383981,401059,401239,0,0.0,False,False
222,104_00126,104,126,360.0,381286,383891,401149,404091,2605,17258,2942,8.172222222222222,381196,401239,404001,404181,0,0.0,False,False
223,104_00127,104,127,360.0,383891,401149,404091,421334,17258,2942,17243,47.897222222222226,383801,404181,421244,421424,0,0.0,False,False
224,104_00128,104,128,360.0,401149,404091,421334,424261,2942,17243,2927,8.130555555555556,401059,421424,424171,424351,0,0.0,False,False
225,104_00129,104,129,360.0,404091,421334,424261,426872,17243,2927,2611,7.252777777777778,404001,424351,426782,426962,0,0.0,False,False
226,104_00130,104,130,360.0,421334,424261,426872,443562,2927,2611,16690,46.361111111111114,421244,426962,443472,443652,0,0.0,False,False
227,104_00131,104,131,360.0,424261,426872,443562,446179,2611,16690,2617,7.269444444444445,424171,443652,446089,446269,0,0.0,False,False
228,104_00132,104,132,360.0,426872,443562,446179,451753,16690,2617,5574,15.483333333333333,426782,446269,451663,451843,0,0.0,False,False
229,104_00133,104,133,360.0,443562,446179,451753,466051,2617,5574,14298,39.71666666666667,443472,451843,465961,466141,0,0.0,False,False
230,104_00134,104,134,360.0,446179,451753,466051,468698,5574,14298,2647,7.352777777777778,446089,466141,468608,468788,0,0.0,False,False
231,104_00135,104,135,360.0,451753,466051,468698,471610,14298,2647,2912,8.088888888888889,451663,468788,471520,471700,0,0.0,False,False
232,104_00136,104,136,360.0,466051,468698,471610,474231,2647,2912,2621,7.280555555555556,465961,471700,474141,474321,0,0.0,False,False
233,104_00137,104,137,360.0,468698,471610,474231,490904,2912,2621,16673,46.31388888888889,468608,474321,490814,490994,0,0.0,False,False
234,104_00138,104,138,360.0,471610,474231,490904,493798,2621,16673,2894,8.03888888888889,471520,490994,493708,493888,0,0.0,False,False
235,104_00139,104,139,360.0,474231,490904,493798,496725,16673,2894,2927,8.130555555555556,474141,493888,496635,496815,0,0.0,False,False
236,104_00140,104,140,360.0,490904,493798,496725,514573,2894,2927,17848,49.577777777777776,490814,496815,514483,514663,0,0.0,False,False
237,104_00141,104,141,360.0,493798,496725,514573,517471,2927,17848,2898,8.05,493708,514663,517381,517561,0,0.0,False,False
238,104_00142,104,142,360.0,496725,514573,517471,535288,17848,2898,17817,49.49166666666667,496635,517561,535198,535378,0,0.0,False,False
239,104_00143,104,143,360.0,514573,517471,535288,537927,2898,17817,2639,7.330555555555556,514483,535378,537837,538017,0,0.0,False,False
240,104_00144,104,144,360.0,517471,535288,537927,540554,17817,2639,2627,7.2972222222222225,517381,538017,540464,540644,0,0.0,False,False
241,104_00145,104,145,360.0,535288,537927,540554,540851,2639,2627,297,0.825,535198,540644,540761,540941,0,0.0,False,False
242,104_00146,104,146,360.0,537927,540554,540851,543458,2627,297,2607,7.241666666666666,537837,540941,543368,543548,0,0.0,False,False
243,104_00147,104,147,360.0,540554,540851,543458,557513,297,2607,14055,39.041666666666664,540464,543548,557423,557603,0,0.0,False,False
244,104_00148,104,148,360.0,540851,543458,557513,560153,2607,14055,2640,7.333333333333333,540761,557603,560063,560243,0,0.0,False,False
245,104_00149,104,149,360.0,543458,557513,560153,563029,14055,2640,2876,7.988888888888889,543368,560243,562939,563119,0,0.0,False,False
246,104_00150,104,150,360.0,557513,560153,563029,565951,2640,2876,2922,8.116666666666667,557423,563119,565861,566041,0,0.0,False,False
247,104_00151,104,151,360.0,560153,563029,565951,581181,2876,2922,15230,42.30555555555556,560063,566041,581091,581271,0,0.0,False,False
248,104_00152,104,152,360.0,563029,565951,581181,584087,2922,15230,2906,8.072222222222223,562939,581271,583997,584177,0,0.0,False,False
249,104_00153,104,153,360.0,565951,581181,584087,586986,15230,2906,2899,8.052777777777777,565861,584177,586896,587076,0,0.0,False,False
250,104_00154,104,154,360.0,581181,584087,586986,589936,2906,2899,2950,8.194444444444445,581091,587076,589846,590026,0,0.0,False,False
251,104_00155,104,155,360.0,584087,586986,589936,590218,2899,2950,282,0.7833333333333333,583997,590026,590128,590308,0,0.0,False,False
252,104_00156,104,156,360.0,586986,589936,590218,605714,2950,282,15496,43.044444444444444,586896,590308,605624,605804,0,0.0,False,False
253,104_00157,104,157,360.0,589936,590218,605714,625303,282,15496,19589,54.41388888888889,589846,605804,625213,625393,0,0.0,False,False
254,104_00158,104,158,360.0,590218,605714,625303,631459,15496,19589,6156,17.1,590128,625393,631369,631549,0,0.0,False,False
255,104_00159,104,159,360.0,605714,625303,631459,634366,19589,6156,2907,8.075,605624,631549,634276,634456,0,0.0,False,False
256,114_00000,114,0,360.0,310,726,1143,1553,416,417,410,1.1388888888888888,220,1233,1463,1643,0,0.0,False,False
257,114_00001,114,1,360.0,726,1143,1553,1965,417,410,412,1.1444444444444444,636,1643,1875,2055,0,0.0,False,False
258,114_00002,114,2,360.0,1143,1553,1965,2358,410,412,393,1.0916666666666666,1053,2055,2268,2448,0,0.0,False,False
259,114_00003,114,3,360.0,1553,1965,2358,2742,412,393,384,1.0666666666666667,1463,2448,2652,2832,0,0.0,False,False
260,114_00004,114,4,360.0,1965,2358,2742,3166,393,384,424,1.1777777777777778,1875,2832,3076,3256,0,0.0,False,False
261,114_00005,114,5,360.0,2358,2742,3166,3568,384,424,402,1.1166666666666667,2268,3256,3478,3658,0,0.0,False,False
262,114_00006,114,6,360.0,2742,3166,3568,3961,424,402,393,1.0916666666666666,2652,3658,3871,4051,0,0.0,False,False
263,114_00007,114,7,360.0,3166,3568,3961,4352,402,393,391,1.086111111111111,3076,4051,4262,4442,0,0.0,False,False
264,114_00008,114,8,360.0,3568,3961,4352,4728,393,391,376,1.0444444444444445,3478,4442,4638,4818,0,0.0,False,False
265,114_00009,114,9,360.0,3961,4352,4728,5140,391,376,412,1.1444444444444444,3871,4818,5050,5230,0,0.0,False,False
266,114_00010,114,10,360.0,4352,4728,5140,5547,376,412,407,1.1305555555555555,4262,5230,5457,5637,0,0.0,False,False
267,114_00011,114,11,360.0,4728,5140,5547,5938,412,407,391,1.086111111111111,4638,5637,5848,6028,0,0.0,False,False
268,114_00012,114,12,360.0,5140,5547,5938,6327,407,391,389,1.0805555555555555,5050,6028,6237,6417,0,0.0,False,False
269,114_00013,114,13,360.0,5547,5938,6327,6710,391,389,383,1.0638888888888889,5457,6417,6620,6800,0,0.0,False,False
270,114_00014,114,14,360.0,5938,6327,6710,7091,389,383,381,1.0583333333333333,5848,6800,7001,7181,0,0.0,False,False
271,114_00015,114,15,360.0,6327,6710,7091,7506,383,381,415,1.1527777777777777,6237,7181,7416,7596,0,0.0,False,False
272,114_00016,114,16,360.0,6710,7091,7506,7905,381,415,399,1.1083333333333334,6620,7596,7815,7995,0,0.0,False,False
273,114_00017,114,17,360.0,7091,7506,7905,8296,415,399,391,1.086111111111111,7001,7995,8206,8386,0,0.0,False,False
274,114_00018,114,18,360.0,7506,7905,8296,8677,399,391,381,1.0583333333333333,7416,8386,8587,8767,0,0.0,False,False
275,114_00019,114,19,360.0,7905,8296,8677,9061,391,381,384,1.0666666666666667,7815,8767,8971,9151,0,0.0,False,False
276,114_00020,114,20,360.0,8296,8677,9061,9474,381,384,413,1.1472222222222221,8206,9151,9384,9564,0,0.0,False,False
277,114_00021,114,21,360.0,8677,9061,9474,9897,384,413,423,1.175,8587,9564,9807,9987,0,0.0,False,False
278,114_00022,114,22,360.0,9061,9474,9897,10296,413,423,399,1.1083333333333334,8971,9987,10206,10386,0,0.0,False,False
279,114_00023,114,23,360.0,9474,9897,10296,10697,423,399,401,1.113888888888889,9384,10386,10607,10787,0,0.0,False,False
280,114_00024,114,24,360.0,9897,10296,10697,11109,399,401,412,1.1444444444444444,9807,10787,11019,11199,0,0.0,False,False
281,114_00025,114,25,360.0,10296,10697,11109,11515,401,412,406,1.1277777777777778,10206,11199,11425,11605,0,0.0,False,False
282,114_00026,114,26,360.0,10697,11109,11515,11946,412,406,431,1.1972222222222222,10607,11605,11856,12036,0,0.0,False,False
283,114_00027,114,27,360.0,11109,11515,11946,12362,406,431,416,1.1555555555555554,11019,12036,12272,12452,0,0.0,False,False
284,114_00028,114,28,360.0,11515,11946,12362,12755,431,416,393,1.0916666666666666,11425,12452,12665,12845,0,0.0,False,False
285,114_00029,114,29,360.0,11946,12362,12755,13156,416,393,401,1.113888888888889,11856,12845,13066,13246,0,0.0,False,False
286,114_00030,114,30,360.0,12362,12755,13156,13549,393,401,393,1.0916666666666666,12272,13246,13459,13639,0,0.0,False,False
287,114_00031,114,31,360.0,12755,13156,13549,13956,401,393,407,1.1305555555555555,12665,13639,13866,14046,0,0.0,False,False
288,114_00032,114,32,360.0,13156,13549,13956,14378,393,407,422,1.1722222222222223,13066,14046,14288,14468,0,0.0,False,False
289,114_00033,114,33,360.0,13549,13956,14378,14767,407,422,389,1.0805555555555555,13459,14468,14677,14857,0,0.0,False,False
290,114_00034,114,34,360.0,13956,14378,14767,15156,422,389,389,1.0805555555555555,13866,14857,15066,15246,0,0.0,False,False
291,114_00035,114,35,360.0,14378,14767,15156,15539,389,389,383,1.0638888888888889,14288,15246,15449,15629,0,0.0,False,False
292,114_00036,114,36,360.0,14767,15156,15539,15957,389,383,418,1.1611111111111112,14677,15629,15867,16047,0,0.0,False,False
293,114_00037,114,37,360.0,15156,15539,15957,16362,383,418,405,1.125,15066,16047,16272,16452,0,0.0,False,False
294,114_00038,114,38,360.0,15539,15957,16362,16767,418,405,405,1.125,15449,16452,16677,16857,0,0.0,False,False
295,114_00039,114,39,360.0,15957,16362,16767,17150,405,405,383,1.0638888888888889,15867,16857,17060,17240,0,0.0,False,False
296,114_00040,114,40,360.0,16362,16767,17150,17532,405,383,382,1.0611111111111111,16272,17240,17442,17622,0,0.0,False,False
297,114_00041,114,41,360.0,16767,17150,17532,17929,383,382,397,1.1027777777777779,16677,17622,17839,18019,0,0.0,False,False
298,114_00042,114,42,360.0,17150,17532,17929,18324,382,397,395,1.0972222222222223,17060,18019,18234,18414,0,0.0,False,False
299,114_00043,114,43,360.0,17532,17929,18324,18724,397,395,400,1.1111111111111112,17442,18414,18634,18814,0,0.0,False,False
300,114_00044,114,44,360.0,17929,18324,18724,19115,395,400,391,1.086111111111111,17839,18814,19025,19205,0,0.0,False,False
301,114_00045,114,45,360.0,18324,18724,19115,19478,400,391,363,1.0083333333333333,18234,19205,19388,19568,0,0.0,False,False
302,114_00046,114,46,360.0,18724,19115,19478,19843,391,363,365,1.0138888888888888,18634,19568,19753,19933,0,0.0,False,False
303,114_00047,114,47,360.0,19115,19478,19843,20244,363,365,401,1.113888888888889,19025,19933,20154,20334,0,0.0,False,False
304,114_00048,114,48,360.0,19478,19843,20244,20632,365,401,388,1.0777777777777777,19388,20334,20542,20722,0,0.0,False,False
305,114_00049,114,49,360.0,19843,20244,20632,21024,401,388,392,1.0888888888888888,19753,20722,20934,21114,0,0.0,False,False
306,114_00050,114,50,360.0,20244,20632,21024,21399,388,392,375,1.0416666666666667,20154,21114,21309,21489,0,0.0,False,False
307,114_00051,114,51,360.0,20632,21024,21399,21770,392,375,371,1.0305555555555554,20542,21489,21680,21860,0,0.0,False,False
308,114_00052,114,52,360.0,21024,21399,21770,22140,375,371,370,1.0277777777777777,20934,21860,22050,22230,0,0.0,False,False
309,114_00053,114,53,360.0,21399,21770,22140,22545,371,370,405,1.125,21309,22230,22455,22635,0,0.0,False,False
310,114_00054,114,54,360.0,21770,22140,22545,22937,370,405,392,1.0888888888888888,21680,22635,22847,23027,0,0.0,False,False
311,114_00055,114,55,360.0,22140,22545,22937,23331,405,392,394,1.0944444444444446,22050,23027,23241,23421,0,0.0,False,False
312,114_00056,114,56,360.0,22545,22937,23331,23704,392,394,373,1.0361111111111112,22455,23421,23614,23794,0,0.0,False,False
313,114_00057,114,57,360.0,22937,23331,23704,24076,394,373,372,1.0333333333333334,22847,23794,23986,24166,0,0.0,False,False
314,114_00058,114,58,360.0,23331,23704,24076,24470,373,372,394,1.0944444444444446,23241,24166,24380,24560,0,0.0,False,False
315,114_00059,114,59,360.0,23704,24076,24470,24870,372,394,400,1.1111111111111112,23614,24560,24780,24960,0,0.0,False,False
316,114_00060,114,60,360.0,24076,24470,24870,25257,394,400,387,1.075,23986,24960,25167,25347,0,0.0,False,False
317,114_00061,114,61,360.0,24470,24870,25257,25647,400,387,390,1.0833333333333333,24380,25347,25557,25737,0,0.0,False,False
318,114_00062,114,62,360.0,24870,25257,25647,26019,387,390,372,1.0333333333333334,24780,25737,25929,26109,0,0.0,False,False
319,114_00063,114,63,360.0,25257,25647,26019,26377,390,372,358,0.9944444444444445,25167,26109,26287,26467,0,0.0,False,False
320,114_00064,114,64,360.0,25647,26019,26377,26781,372,358,404,1.1222222222222222,25557,26467,26691,26871,0,0.0,False,False
321,114_00065,114,65,360.0,26019,26377,26781,27169,358,404,388,1.0777777777777777,25929,26871,27079,27259,0,0.0,False,False
322,114_00066,114,66,360.0,26377,26781,27169,27550,404,388,381,1.0583333333333333,26287,27259,27460,27640,0,0.0,False,False
323,114_00067,114,67,360.0,26781,27169,27550,27933,388,381,383,1.0638888888888889,26691,27640,27843,28023,0,0.0,False,False
324,114_00068,114,68,360.0,27169,27550,27933,28296,381,383,363,1.0083333333333333,27079,28023,28206,28386,0,0.0,False,False
325,114_00069,114,69,360.0,27550,27933,28296,28666,383,363,370,1.0277777777777777,27460,28386,28576,28756,0,0.0,False,False
326,114_00070,114,70,360.0,27933,28296,28666,29065,363,370,399,1.1083333333333334,27843,28756,28975,29155,0,0.0,False,False
327,114_00071,114,71,360.0,28296,28666,29065,29455,370,399,390,1.0833333333333333,28206,29155,29365,29545,0,0.0,False,False
328,114_00072,114,72,360.0,28666,29065,29455,29835,399,390,380,1.0555555555555556,28576,29545,29745,29925,0,0.0,False,False
329,114_00073,114,73,360.0,29065,29455,29835,30211,390,380,376,1.0444444444444445,28975,29925,30121,30301,0,0.0,False,False
330,114_00074,114,74,360.0,29455,29835,30211,30569,380,376,358,0.9944444444444445,29365,30301,30479,30659,0,0.0,False,False
331,114_00075,114,75,360.0,29835,30211,30569,31349,376,358,780,2.1666666666666665,29745,30659,31259,31439,0,0.0,False,False
332,114_00076,114,76,360.0,30211,30569,31349,31731,358,780,382,1.0611111111111111,30121,31439,31641,31821,0,0.0,False,False
333,114_00077,114,77,360.0,30569,31349,31731,32123,780,382,392,1.0888888888888888,30479,31821,32033,32213,0,0.0,False,False
334,114_00078,114,78,360.0,31349,31731,32123,32494,382,392,371,1.0305555555555554,31259,32213,32404,32584,0,0.0,False,False
335,114_00079,114,79,360.0,31731,32123,32494,32854,392,371,360,1.0,31641,32584,32764,32944,0,0.0,False,False
336,114_00080,114,80,360.0,32123,32494,32854,33248,371,360,394,1.0944444444444446,32033,32944,33158,33338,0,0.0,False,False
337,114_00081,114,81,360.0,32494,32854,33248,33649,360,394,401,1.113888888888889,32404,33338,33559,33739,0,0.0,False,False
338,114_00082,114,82,360.0,32854,33248,33649,34021,394,401,372,1.0333333333333334,32764,33739,33931,34111,0,0.0,False,False
339,114_00083,114,83,360.0,33248,33649,34021,34404,401,372,383,1.0638888888888889,33158,34111,34314,34494,0,0.0,False,False
340,114_00084,114,84,360.0,33649,34021,34404,34782,372,383,378,1.05,33559,34494,34692,34872,0,0.0,False,False
341,114_00085,114,85,360.0,34021,34404,34782,35148,383,378,366,1.0166666666666666,33931,34872,35058,35238,0,0.0,False,False
342,114_00086,114,86,360.0,34404,34782,35148,35551,378,366,403,1.1194444444444445,34314,35238,35461,35641,0,0.0,False,False
343,114_00087,114,87,360.0,34782,35148,35551,35951,366,403,400,1.1111111111111112,34692,35641,35861,36041,0,0.0,False,False
344,114_00088,114,88,360.0,35148,35551,35951,36334,403,400,383,1.0638888888888889,35058,36041,36244,36424,0,0.0,False,False
345,114_00089,114,89,360.0,35551,35951,36334,36721,400,383,387,1.075,35461,36424,36631,36811,0,0.0,False,False
346,114_00090,114,90,360.0,35951,36334,36721,37090,383,387,369,1.025,35861,36811,37000,37180,0,0.0,False,False
347,114_00091,114,91,360.0,36334,36721,37090,37490,387,369,400,1.1111111111111112,36244,37180,37400,37580,0,0.0,False,False
348,114_00092,114,92,360.0,36721,37090,37490,37893,369,400,403,1.1194444444444445,36631,37580,37803,37983,0,0.0,False,False
349,114_00093,114,93,360.0,37090,37490,37893,38287,400,403,394,1.0944444444444446,37000,37983,38197,38377,0,0.0,False,False
350,114_00094,114,94,360.0,37490,37893,38287,38676,403,394,389,1.0805555555555555,37400,38377,38586,38766,0,0.0,False,False
351,114_00095,114,95,360.0,37893,38287,38676,39066,394,389,390,1.0833333333333333,37803,38766,38976,39156,0,0.0,False,False
352,114_00096,114,96,360.0,38287,38676,39066,39443,389,390,377,1.0472222222222223,38197,39156,39353,39533,0,0.0,False,False
353,114_00097,114,97,360.0,38676,39066,39443,39851,390,377,408,1.1333333333333333,38586,39533,39761,39941,0,0.0,False,False
354,114_00098,114,98,360.0,39066,39443,39851,40254,377,408,403,1.1194444444444445,38976,39941,40164,40344,0,0.0,False,False
355,114_00099,114,99,360.0,39443,39851,40254,40649,408,403,395,1.0972222222222223,39353,40344,40559,40739,0,0.0,False,False
